,event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
20,shot,570ea479-9069-4fad-9562-48e983db278f,2216,2,00:18:37.240,63,37,118,Peru,From Throw In,,Peru,José Paolo Guerrero González,Left Wing,0.693,,0.12837866,33d078d2-4d3c-4407-a885-d0533652d5f2,Head,Open Play,Saved,Normal,,,,,,,113.0,41.0,120.0,41.5,0.9
21,shot,36e077dd-f4bb-4c17-8bac-0798ca2da37a,2338,2,00:23:19.600,68,19,125,Peru,From Free Kick,,Peru,Alberto Junior Rodríguez Valdelomar,Left Center Back,2.353,True,0.03474779,76f8d1fa-574d-47fa-9eda-9e462e3ff00d,Head,Open Play,Off T,Normal,,,,,,,113.0,50.0,120.0,35.2,0.4
22,shot,0a7f6494-514f-4bfe-a27f-5681185ea7e1,2442,2,00:27:06.080,72,6,131,Peru,From Free Kick,,Peru,Luis Jan Piers Advíncula Castrillón,Right Back,0.813,,0.0214674,70871412-bacf-4cb7-b5ee-e61ec195efcc,Left Foot,Open Play,Saved,Normal,,,,,,,109.0,59.0,118.0,43.6,1.6
23,shot,8393fb79-a904-4a79-8235-94a522495215,2654,2,00:33:28.240,78,28,141,Peru,Regular Play,,Peru,José Paolo Guerrero González,Left Wing,1.733,,0.089640394,08cb4206-7252-40c1-a293-f695fa87ceb8,Right Foot,Open Play,Off T,Backheel,,,,,,,112.0,40.0,120.0,44.8,0.2
24,shot,d59a3d52-e048-4f21-93df-74b35a31e552,2722,2,00:36:45.720,81,45,143,Denmark,From Throw In,,Denmark,Nicolai Jørgensen,Center Forward,0.32,,0.1351464,,Left Foot,Open Play,Blocked,Normal,True,,,,,,104.0,49.0,112.0,42.0,
25,shot,b585debf-6b91-4ded-9764-61ea956240dc,2783,2,00:38:20.200,83,20,145,Peru,Regular Play,,Peru,Jefferson Agustín Farfán Guadalupe,Center Forward,0.52,,0.18401816,a69ffb11-c38c-442f-b51a-8d662a59771b,Right Foot,Open Play,Saved,Normal,True,,,,,,108.0,43.0,119.0,42.2,0.6
26,shot,b595cd9d-3ce2-4bac-bbb9-e8bb2681bb43,2817,2,00:40:25.640,85,25,147,Denmark,From Goal Kick,,Denmark,Christian Dannemann Eriksen,Center Attacking Midfield,0.24,,0.28883302,6225d4cc-31a5-4e2e-9741-f8e2bcae652a,Left Foot,Open Play,Saved,Normal,,,,,,,105.0,32.0,110.0,42.6,1.3
27,shot,c3580921-20e7-4296-8dab-1d1f6d841f3d,3059,2,00:49:02.240,94,2,167,Peru,From Throw In,,Peru,José Paolo Guerrero González,Left Wing,1.653,True,0.08511509,9406322a-91a6-4a98-9c50-b5693c74532e,Head,Open Play,Wayward,Normal,,,,,,,112.0,41.0,111.0,48.0,
0,shot,fcc7f655-2e66-4901-8fbd-8abbbd0b5627,108,1,00:01:50.381,1,50,4,Uruguay,From Throw In,,Uruguay,Luis Alberto Suárez Díaz,Left Center Forward,0.453,True,0.056073762,5a0256c0-c5e2-45a4-9e79-075cf37916a0,Left Foot,Open Play,Blocked,Half Volley,,,,,,,101.0,30.0,106.0,32.0,
1,shot,f569b42d-0b32-4910-bb13-a7dccf975e51,289,1,00:07:19.861,7,19,14,Saudi Arabia,From Free Kick,,Saudi Arabia,Mohammed Al Burayk,Right Back,0.6,,0.059942707,,Right Foot,Free Kick,Blocked,Normal,,,,,,,93.0,31.0,102.0,31.0,
2,shot,d838cbd5-d840-4c69-8ad3-e2c452d45e3b,543,1,00:12:07.781,12,7,24,Uruguay,Regular Play,,Uruguay,Edinson Roberto Cavani Gómez,Right Center Forward,1.253,,0.09240133,3e1e9d58-35ec-468f-ac41-2e4363e4252e,Left Foot,Open Play,Off T,Half Volley,,,,,,,110.0,34.0,120.0,35.0,3.0
3,shot,b51f6b3a-084d-46d8-89cd-9edd9bdd14c7,625,1,00:14:11.461,14,11,29,Uruguay,Regular Play,,Uruguay,Luis Alberto Suárez Díaz,Left Center Forward,0.653,,0.033094108,a55cbf29-cdb4-4072-ba51-193c9a694c8d,Right Foot,Open Play,Off T,Half Volley,,,,,,,119.0,53.0,120.0,44.8,1.6
4,shot,83f1c7ce-9239-44d1-94f0-bdce248f4eef,913,1,00:20:24.941,20,24,40,Saudi Arabia,From Keeper,,Saudi Arabia,Fahad Mosaed Al Muwallad Al Harbi,Center Forward,1.013,True,0.023366477,5a020ee9-b3b1-4cca-ae11-87f64693bc8b,Right Foot,Open Play,Off T,Normal,,,,,,,111.0,57.0,120.0,45.2,2.4
5,shot,0cb90e71-4490-48e8-aede-109edb3a3f04,945,1,00:22:11.661,22,11,42,Uruguay,From Corner,,Uruguay,Luis Alberto Suárez Díaz,Left Center Forward,0.972,,0.34651524,b670c0a9-e384-4a3d-974c-3372fc3515f6,Left Foot,Open Play,Goal,Volley,,,,,,,114.0,43.0,120.0,43.6,1.1
6,shot,292260aa-e4c4-47ff-900a-049168129fca,1019,1,00:24:27.701,24,27,46,Uruguay,From Counter,,Uruguay,Edinson Roberto Cavani Gómez,Right Center Forward,0.653,True,0.14339069,38f96518-778c-4550-bdc0-3c1fe88c92bf,Right Foot,Open Play,Blocked,Normal,,,,,,,110.0,52.0,112.0,52.0,
7,shot,4bb0ad66-0b6c-4ef5-a1cd-d84f3c4565b1,1068,1,00:25:20.261,25,20,47,Saudi Arabia,Regular Play,,Saudi Arabia,Hattan Babhir,Right Wing,1.693,,0.019066188,934a4515-b307-4051-92c2-bd7c650f9d4f,Left Foot,Open Play,Saved,Normal,,,,,,,96.0,58.0,119.0,42.0,2.3
8,shot,ae1268de-3798-45b4-bd43-2f4d1c81a7eb,1228,1,00:28:17.141,28,17,53,Saudi Arabia,Regular Play,,Saudi Arabia,Hattan Babhir,Right Wing,0.653,,0.059631865,509b7cc3-f402-47a9-91d3-e2722c418d5a,Right Foot,Open Play,Off T,Normal,True,,,,,,112.0,49.0,120.0,43.8,3.8
9,shot,f3d5b6a9-b99f-4b23-add7-a0b834ec987d,1661,1,00:37:34.461,37,34,69,Saudi Arabia,Regular Play,,Saudi Arabia,Salem Mohammed Al Dawsari,Left Wing,1.573,,0.01168076,f3f5d036-5d4e-4f79-b46e-25a73a9bbb0c,Right Foot,Open Play,Off T,Normal,,,,,,,83.0,40.0,120.0,34.6,7.6
10,shot,246e77a5-7f22-4599-8558-c7c49f3f8133,2284,2,00:05:33.973,50,33,100,Uruguay,From Free Kick,,Uruguay,Luis Alberto Suárez Díaz,Left Center Forward,1.067,,0.023609823,,Right Foot,Free Kick,Saved,Normal,,,,,,True,87.0,42.0,118.0,43.6,1.0
11,shot,58d6a7ec-5637-417e-a6d9-224273864ba7,2739,2,00:16:31.720,61,31,120,Uruguay,Regular Play,,Uruguay,Carlos Andrés Sánchez Arcosa,Right Wing,0.6,,0.18843523,6de9a656-82b0-45f9-90dc-fb6cf56b229f,Head,Open Play,Off T,Diving Header,,,,True,,,112.0,47.0,120.0,37.8,3.8
12,shot,0a40959c-24c9-42ad-91cc-1c6e5ad0b700,2818,2,00:18:06.880,63,6,124,Uruguay,Regular Play,,Uruguay,Luis Alberto Suárez Díaz,Left Center Forward,0.28,,0.012183662,af4cb317-330d-4bc0-90b6-9f891dad9e4b,Left Foot,Open Play,Blocked,Normal,True,,,,,,105.0,59.0,107.0,53.0,
13,shot,676a13c2-d357-46d2-acd6-e023a9176def,2875,2,00:22:54.640,67,54,130,Uruguay,From Free Kick,,Uruguay,José Martín Cáceres Silva,Left Back,0.64,True,0.110546805,130a4a11-66a3-42bb-ad3a-7b68a1f74855,Head,Open Play,Off T,Normal,,,,,,,114.0,43.0,120.0,44.2,3.8
14,shot,74ab6ef0-1b0d-4228-9013-a423e0eea5c6,3213,2,00:31:53.480,76,53,144,Uruguay,From Free Kick,,Uruguay,José Martín Cáceres Silva,Left Back,0.573,,0.07497856,0c4b7bba-1c23-4a84-8996-879841df9ece,Right Foot,Open Play,Blocked,Half Volley,,,,,,,112.0,34.0,115.0,37.0,
15,shot,df0ac5c7-f1fd-46a4-88bf-020354d9bebd,3273,2,00:34:16.120,79,16,148,Uruguay,From Throw In,,Uruguay,Lucas Torreira Di Pascua,Right Center Midfield,0.6,,0.018949896,b86dfde5-f41f-40a8-a0e3-a0dccdb20c1a,Right Foot,Open Play,Blocked,Normal,,,,,,,92.0,40.0,105.0,45.0,
16,shot,3c802bf1-c2af-49c7-bdbc-ac6c07a01dea,3276,2,00:34:16.760,79,16,148,Uruguay,From Throw In,,Uruguay,Edinson Roberto Cavani Gómez,Right Center Forward,1.533,,0.04168759,,Head,Open Play,Off T,Normal,,,True,,,,105.0,45.0,120.0,34.4,2.1
17,shot,fbfcb65e-171e-4ca7-ab30-cbc3a0e9ce63,3572,2,00:40:17.360,85,17,158,Saudi Arabia,Regular Play,,Uruguay,Edinson Roberto Cavani Gómez,Secondary Striker,0.44,,0.33663368,,Right Foot,Open Play,Saved,Normal,,,,,,,104.0,41.0,110.0,41.9,0.2
18,shot,e2c4641d-6527-4caf-8b35-581d5cab1621,3736,2,00:43:18.560,88,18,166,Uruguay,Regular Play,,Uruguay,Luis Alberto Suárez Díaz,Right Wing,1.733,,0.062890865,fefca5d5-dfdb-4935-898e-224d43fac462,Other,Open Play,Wayward,Half Volley,,,,,,,102.0,40.0,120.0,62.0,
19,shot,a380cb20-e89e-40a1-81e3-73ac215a12a5,3789,2,00:44:10.600,89,10,167,Saudi Arabia,From Goal Kick,,Saudi Arabia,Yasir Gharsan Al Shahrani,Left Back,0.24,,0.014587843,ce4e7374-332f-43fa-a77f-aab7960ede43,Left Foot,Open Play,Blocked,Normal,,,,,,,94.0,21.0,97.0,22.0,
20,shot,9a9ca276-d85f-48d0-b159-ff896fe54d40,3794,2,00:44:51.360,89,51,168,Saudi Arabia,From Corner,,Saudi Arabia,Mohammed Kanoo,Right Wing,1.093,,0.036899474,b2283648-a26e-4324-8c55-613658068ca1,Head,Open Play,Saved,Normal,,,,,,,111.0,47.0,118.0,43.4,1.6
21,shot,d2ce8e8a-f5a3-49b2-b49e-6cef940aee29,3859,2,00:45:59.600,90,59,170,Saudi Arabia,Regular Play,,Saudi Arabia,Yasir Gharsan Al Shahrani,Left Back,0.48,True,0.03362304,24e5bd9c-0df0-499a-b276-57079c2044a0,Right Foot,Open Play,Blocked,Normal,,,,,,,98.0,24.0,106.0,30.0,
0,shot,e693fb91-a049-4897-8193-780242c8e90e,169,1,00:03:18.960,3,18,8,Switzerland,Regular Play,,Switzerland,Granit Xhaka,Left Center Midfield,1.733,True,0.0073960517,,Left Foot,Open Play,Off T,Normal,,,,,,,84.0,51.0,120.0,34.6,2.2
1,shot,f3e20c27-c525-42c9-b99e-e7347da2c6c8,194,1,00:04:14.560,4,14,9,Serbia,From Goal Kick,,Serbia,Aleksandar Mitrović,Center Forward,0.653,True,0.19096097,a3457e28-2bde-4468-8142-e36a9479f76c,Head,Open Play,Saved,Normal,,,,,,,114.0,38.0,119.0,42.2,1.1
2,shot,c61c7ea4-c334-4f6a-b015-9015112365f4,201,1,00:04:19.400,4,19,9,Serbia,From Goal Kick,,Serbia,Filip Kostić,Left Wing,1.453,,0.07240391,140c7fb3-38a3-4b0e-8cc3-04a989c66874,Left Foot,Open Play,Wayward,Normal,True,,,,,,108.0,37.0,109.0,46.0,
3,shot,cafd39bd-4075-416e-abb0-dd854db1028d,217,1,00:04:48.080,4,48,10,Serbia,From Throw In,,Serbia,Aleksandar Mitrović,Center Forward,0.96,,0.24807788,0fe2f254-14dd-4306-ab89-1c90e1c06517,Head,Open Play,Goal,Normal,,,,True,,,115.0,39.0,120.0,37.2,2.2
4,shot,72cbf215-5979-4e69-868d-8087b887aefb,314,1,00:08:07.773,8,7,15,Switzerland,From Corner,,Switzerland,Xherdan Shaqiri,Right Wing,0.707,True,0.009581855,,Left Foot,Open Play,Blocked,Normal,,,,,,,95.0,58.0,103.0,51.0,
5,shot,5cd04dd3-2de2-49dd-be0e-1d964ffd11a3,397,1,00:09:51.080,9,51,18,Switzerland,From Free Kick,,Switzerland,Blerim Džemaili,Center Attacking Midfield,1.772,,0.12870406,bb2c3c34-765d-4a2d-b930-d96ca074e7ea,Left Foot,Open Play,Off T,Half Volley,True,,,,,,111.0,38.0,120.0,45.8,1.5
6,shot,332d420e-b200-499f-99c8-ef0458e0c7dd,525,1,00:13:13.840,13,13,26,Serbia,From Throw In,,Serbia,Aleksandar Mitrović,Center Forward,1.373,,0.024992686,dba45a2d-3568-43b3-8c96-67082551f652,Head,Open Play,Off T,Normal,,,,,,,104.0,33.0,120.0,44.4,3.8
7,shot,f227fe43-7cb5-4adb-a8fa-847a124ab801,614,1,00:15:17.440,15,17,32,Serbia,From Free Kick,,Serbia,Sergej Milinković-Savić,Center Attacking Midfield,1.253,,0.034908324,3035acaf-0e43-4d67-ab05-85cdde0c67ae,Right Foot,Open Play,Off T,Normal,,,,,,,100.0,52.0,120.0,34.4,0.5
8,shot,42d308d5-5fba-4e78-98ac-c79bfc94ec91,757,1,00:18:31.760,18,31,39,Serbia,From Free Kick,,Serbia,Aleksandar Mitrović,Center Forward,1.133,,0.02208598,75a30b7f-2170-4b14-9ceb-c002487b6e91,Right Foot,Open Play,Off T,Overhead Kick,,,,,,,104.0,32.0,120.0,34.2,2.7
9,shot,018a1d03-af6a-475f-b755-ddbe9d99e097,920,1,00:22:26.960,22,26,47,Switzerland,From Throw In,,Switzerland,Xherdan Shaqiri,Right Wing,0.373,,0.053169806,ce3b6256-a530-4999-b0b1-5e5131412b67,Left Foot,Open Play,Blocked,Normal,,,,,,,100.0,41.0,102.0,40.0,
10,shot,88757454-00cf-4836-b7b1-6dcf28872c6d,926,1,00:22:30.173,22,30,47,Switzerland,From Throw In,,Switzerland,Stephan Lichtsteiner,Right Back,0.402,,0.02156158,,Right Foot,Open Play,Blocked,Half Volley,True,,,,,,97.0,51.0,102.0,49.0,
11,shot,70259601-03f4-42fb-a8f7-204b3b1ccedd,1069,1,00:25:23.720,25,23,52,Switzerland,From Corner,,Switzerland,Manuel Obafemi Akanji,Left Center Back,1.48,True,0.06605975,dd2b16fd-ccf8-4209-813a-0e7a4d1f934a,Head,Open Play,Off T,Normal,,,,,,,113.0,37.0,120.0,34.4,2.0
12,shot,3cb4bae4-cf83-44c2-b637-17c62b6d0d91,1205,1,00:29:34.480,29,34,60,Switzerland,Regular Play,,Switzerland,Blerim Džemaili,Center Attacking Midfield,0.56,,0.24593273,7cf3a24b-f507-45d0-835a-ddd13215ba5b,Right Foot,Open Play,Saved,Half Volley,,,,True,,,111.0,39.0,117.0,38.5,0.3
13,shot,f18815e5-b46d-4f73-b767-341fe6326876,1210,1,00:30:07.680,30,7,61,Switzerland,From Corner,,Switzerland,Fabian Lukas Schär,Right Center Back,1.173,True,0.040317886,e0601bd8-aa66-4a42-bb50-3a44ea267d35,Head,Open Play,Off T,Normal,,,,,,,113.0,44.0,120.0,36.6,3.6
14,shot,c37e6c4f-dcfa-449e-822a-8218df6a2030,1418,1,00:36:33.200,36,33,74,Serbia,From Free Kick,,Serbia,Dušan Tadić,Right Wing,1.013,,0.011167105,,Right Foot,Open Play,Saved,Half Volley,,,,,,,99.0,49.0,119.0,37.4,2.1
15,shot,e98640fc-7296-4b79-bfeb-6b551e2f1655,1618,1,00:41:58.860,41,58,105,Serbia,From Throw In,,Serbia,Aleksandar Mitrović,Center Forward,1.753,,0.036103643,9d00b176-1642-43b4-82c6-352dad52fa2e,Head,Open Play,Off T,Normal,,,,,,,109.0,43.0,120.0,43.8,3.4
16,shot,57560145-1b91-471d-a93b-8f6177185be9,1637,1,00:43:04.453,43,4,108,Serbia,From Corner,,Serbia,Nemanja Matić,Left Center Midfield,0.76,,0.039090183,786cd645-66ac-423a-81cd-b8684d314a2e,Other,Open Play,Off T,Normal,True,,,,,,118.0,32.0,120.0,34.8,2.3
17,shot,55542fec-65b0-4dba-a5ef-5850bfd12c93,1739,1,00:45:42.920,45,42,113,Serbia,From Free Kick,,Serbia,Dušan Tadić,Right Wing,0.973,,0.08247225,20f4f0f8-baa1-44c0-a726-bbb33b88b540,Left Foot,Open Play,Off T,Volley,True,,,,,,100.0,49.0,120.0,45.8,3.6
18,shot,9d8e309c-0ca2-47cd-b39e-1d7895918eaa,1994,2,00:04:24.120,49,24,126,Switzerland,From Throw In,,Switzerland,Ricardo Iván Rodríguez Araya,Left Back,2.293,True,0.026318658,4c2a3d1b-819b-47c2-a4b0-2e6ceb794b06,Right Foot,Open Play,Wayward,Normal,,,,,,,98.0,18.0,118.0,80.0,
19,shot,dbdca545-41ae-4cec-b81a-ad5d488e7c19,2069,2,00:06:28.720,51,28,131,Serbia,From Corner,,Serbia,Aleksandar Mitrović,Center Forward,0.693,,0.085099824,42d5a466-db25-4f07-913f-9e12056d797c,Head,Open Play,Off T,Normal,,,,,,,114.0,43.0,120.0,44.0,3.5
20,shot,66ed29cd-b807-47cb-82d3-b67f4843c99d,2083,2,00:06:51.720,51,51,132,Switzerland,Regular Play,,Switzerland,Xherdan Shaqiri,Right Wing,0.453,True,0.067735694,569937aa-c519-416b-a5de-0caacf8e889d,Left Foot,Open Play,Blocked,Normal,True,,,,,,106.0,55.0,108.0,52.0,
21,shot,5973f385-169a-4d9c-a4cd-8fd0360ea554,2087,2,00:06:55.093,51,55,132,Switzerland,Regular Play,,Switzerland,Granit Xhaka,Left Center Midfield,1.16,,0.025094373,,Left Foot,Open Play,Goal,Normal,True,,,,,,95.0,22.0,120.0,41.9,1.5
22,shot,2c8859b4-31c3-42da-a3dc-e5c4de6c80f6,2250,2,00:12:33.800,57,33,145,Switzerland,Regular Play,,Switzerland,Xherdan Shaqiri,Right Wing,1.413,,0.018555429,,Left Foot,Open Play,Post,Normal,,,,,,,107.0,62.0,119.0,35.8,2.7
23,shot,90e5366d-eda4-4dea-b598-8ac0ef4dff6f,2928,2,00:31:25.360,76,25,178,Serbia,From Free Kick,,Serbia,Adem Ljajić,Left Wing,0.293,,0.030392764,c9efb683-b823-4116-8fc8-8fc0589fdbe4,Right Foot,Open Play,Blocked,Normal,,,,,,,104.0,29.0,107.0,31.0,
24,shot,69bf0ad3-6f90-4118-aec0-70edf22a4daa,3077,2,00:36:32.200,81,32,185,Switzerland,Regular Play,,Switzerland,Breel-Donald Embolo,Center Attacking Midfield,1.053,,0.018965486,4d8a6715-d0b6-4795-a194-17da511d8426,Right Foot,Open Play,Saved,Normal,,,,,,,86.0,40.0,118.0,43.4,0.3
25,shot,7b194271-c272-4429-af7a-384463970ba0,3117,2,00:37:39.280,82,39,191,Switzerland,From Corner,,Switzerland,Xherdan Shaqiri,Right Wing,1.613,,0.021150429,,Left Foot,Open Play,Off T,Normal,,,,,,,86.0,36.0,120.0,40.7,3.9
26,shot,e83916e6-ced6-409a-a66d-14175c9b981d,3138,2,00:38:18.920,83,18,193,Switzerland,Regular Play,,Switzerland,Mario Gavranović,Secondary Striker,0.493,,0.23736155,ca76db80-2a27-4c0b-bbbd-4e99f972c0cc,Right Foot,Open Play,Saved,Half Volley,,,,,,,110.0,43.0,117.0,42.8,0.2
27,shot,a8e36cdc-f1bf-4eb6-ae5f-c4a07d6d8c0d,3178,2,00:40:14.720,85,14,196,Switzerland,From Free Kick,,Switzerland,Ricardo Iván Rodríguez Araya,Left Back,0.693,,0.068923414,,Left Foot,Free Kick,Blocked,Normal,,,,,,,94.0,30.0,103.0,32.0,
28,shot,8317faae-23f3-49ce-bcaa-969b1dc6c4bd,3187,2,00:40:41.213,85,41,197,Switzerland,From Corner,,Switzerland,Manuel Obafemi Akanji,Left Center Back,0.44,,0.05803199,,Left Foot,Open Play,Blocked,Normal,,,,,,,108.0,37.0,110.0,35.0,
29,shot,969b120f-e6aa-467c-9324-b3bfcc74ee9a,3338,2,00:44:37.560,89,37,205,Switzerland,From Counter,,Switzerland,Xherdan Shaqiri,Right Wing,1.333,True,0.27450573,0eb27f86-f5a5-4c0c-a659-5260e098bc6f,Left Foot,Open Play,Goal,Normal,,,,,,,111.0,31.0,120.0,43.8,0.5
